mesa registrados votaron pro eco blanco impugnado nulo recurrido tecnico
503 346 206 44.61 49.02 6.37 0 0.98 0 0
504 345 204 49.02 42.65 8.33 0 0 0 0
505 344 221 49.77 42.92 7.31 0 0.91 0 0
506 344 217 49.77 46.08 4.15 0 0 0 0
507 348 221 55.2 37.56 7.24 0 0 0 0
508 345 211 46.12 45.15 8.74 0 2.43 0 0
509 344 201 55.5 36 8.5 0 0.5 0 0
510 346 219 50.92 44.04 5.05 0 0.46 0 0
511 346 214 45.93 45.45 8.61 0 2.39 0 0
512 344 218 46.3 49.54 4.17 0 0.93 0 0
513 346 210 40.95 53.81 5.24 0 0 0 0
514 344 210 43.9 47.8 8.29 0.98 1.46 0 0
515 346 222 49.77 45.66 4.57 0 1.37 0 0
516 345 218 46.76 47.22 6.02 0 0.46 0 0.46
517 345 217 54.17 37.04 8.8 0 0.46 0 0
518 345 212 50.47 43.4 6.13 0 0 0 0
519 348 222 39.45 52.29 8.26 0 1.83 0 0
520 347 211 44.02 51.2 4.78 0 0 0 0.96
521 347 208 63.41 32.68 3.9 0 0 0 1.46
522 350 203 62.38 33.66 3.96 0 0.5 0 0
523 346 216 74.42 20.93 4.65 0 0.47 0 0
524 346 203 68.32 29.7 1.98 0 0.5 0 0
525 349 231 69.13 29.13 1.74 0 0.43 0 0
526 345 221 59.09 35.91 5 0 0.45 0 0
527 348 220 72.15 25.11 2.74 0 0.46 0 0
528 345 212 64.93 33.65 1.42 0 0.47 0 0
529 347 206 71.36 25.73 2.91 0 0 0 0
530 345 206 69.27 29.27 1.46 0 0.49 0 0
531 344 222 70.14 29.41 0.45 0 0.45 0 0
532 344 207 71.71 24.88 3.41 0 0.98 0 0
533 345 198 73.23 23.74 3.03 0 0 0 0
534 346 208 68.75 27.88 3.37 0 0 0 0
535 348 202 70.5 26.5 3 0 1 0 0
536 347 202 73.27 22.77 3.96 0 0 0 0
537 344 210 73.91 24.15 1.93 0 1.45 0 0
538 347 216 75.93 20.83 3.24 0 0 0 0
539 344 204 65.69 32.35 1.96 0 0 0 0
540 345 205 70.73 23.41 5.85 0 0 0 0
541 345 198 65.13 33.85 1.03 0 1.54 0 0
542 348 211 63.29 34.78 1.93 0 1.45 0 0.48
543 344 199 63.32 34.67 2.01 0 0 0 0
544 341 221 69.23 27.6 3.17 0 0 0 0
545 345 218 81.48 16.2 2.31 0 0.46 0 0.46
546 343 214 72.77 26.29 0.94 0 0.47 0 0
547 342 201 79.1 18.41 2.49 0 0 0 0
548 342 212 85.31 12.8 1.9 0 0.47 0 0
549 343 213 76.42 19.81 3.77 0 0.47 0 0
550 342 231 83.04 14.78 2.17 0 0.43 0 0
551 343 216 82.87 14.35 2.78 0 0 0 0
552 340 210 71.77 22.97 5.26 0 0 0 0.48
553 343 226 73.66 23.21 3.13 0 0.89 0 0
554 346 216 75.93 21.76 2.31 0 0 0 0
555 343 210 78.95 18.66 2.39 0 0.48 0 0
556 344 223 84.23 12.16 3.6 0 0.45 0 0
557 343 217 75.46 22.69 1.85 0 0.46 0 0
558 342 220 75 22.27 2.73 0 0 0 0
559 343 226 78.32 19.03 2.65 0 0 0 0
560 345 205 77.07 21.46 1.46 0 0 0 0
561 343 241 80.91 15.35 3.73 0 0 0 0
562 345 210 76.67 22.38 0.95 0 0 0 0
563 343 221 74.66 22.17 3.17 0 0 0 0
564 344 191 70.16 26.18 3.66 0 0 0 0
565 343 215 82.71 16.36 0.93 0 0.47 0 0
566 344 204 75.86 22.17 1.97 0 0 0 0.49
567 341 232 79.22 17.75 3.03 0 0.43 0 0
568 344 214 79.44 18.22 2.34 0 0 0 0
569 344 202 80.9 15.58 3.52 0 1.51 0 0
570 343 214 76.17 20.56 3.27 0 0 0 0
571 344 230 79.48 17.9 2.62 0 0 0 0.44
572 342 207 76.21 23.3 0.49 0 0.49 0 0
573 343 223 77.38 19 3.62 0 0.9 0 0
574 346 218 77.52 21.56 0.92 0 0 0 0
575 343 212 76.3 21.8 1.9 0 0.47 0 0
576 340 216 78.14 18.6 3.26 0 0.47 0 0
577 342 204 75 23.04 1.96 0 0 0 0
578 344 206 71.84 27.18 0.97 0 0 0 0
579 341 203 83.08 15.42 1.49 0 0.5 0 0.5
580 342 214 76.17 19.63 4.21 0 0 0 0
581 342 228 73.68 22.37 3.95 0 0 0 0
582 346 218 82.95 13.82 3.23 0 0.46 0 0
583 341 207 80.68 17.39 1.93 0 0 0 0
584 342 197 74.62 23.35 2.03 0 0 0 0
585 348 224 63.68 32.29 4.04 0 0.45 0 0
586 344 215 57.75 39.44 2.82 0 0.94 0 0
587 348 230 58.7 36.52 4.78 0 0 0 0
588 346 228 59.91 37.89 2.2 0 0.44 0 0
589 349 238 51.06 45.11 3.83 0 1.28 0 0
590 350 235 60.26 35.9 3.85 0 0.43 0 0
591 348 240 65.83 29.58 4.58 0 0 0 0
592 350 228 63.72 32.74 3.54 0 0.44 0 0.44
593 348 249 57.66 38.71 3.63 0 0.4 0 0
594 347 228 66.52 31.72 1.76 0 0.44 0 0
595 345 222 53.39 43.44 3.17 0 0.45 0 0
596 345 230 66.52 30.84 2.64 0 1.32 0 0
597 347 245 66.53 32.65 0.82 0 0 0 0
598 347 240 56.49 39.33 4.18 0 0.42 0 0
599 348 231 59.13 36.09 4.78 0 0.43 0 0
600 346 229 62.01 33.19 4.8 0 0 0 0
601 346 242 53.31 44.63 2.07 0 0 0 0
602 343 238 63.29 33.33 3.38 0 0.42 0 0
603 345 242 55.42 40.42 4.17 0 0.83 0 0
604 345 229 55.02 40.17 4.8 0 0 0 0
605 347 244 60.58 35.68 3.73 0 0.83 0 0.41
606 345 226 59.91 33.33 6.76 0 1.8 0 0
607 346 229 57.08 39.38 3.54 0 1.33 0 0
608 347 219 59.36 34.7 5.94 0 0 0 0
609 345 238 59.83 37.18 2.99 0 1.71 0 0
610 344 226 59.56 36.44 4 0 0 0 0.44
611 347 253 57.03 40.96 2.01 0 1.61 0 0
612 344 222 61.93 34.4 3.67 0 1.83 0 0
613 346 237 60.59 36.02 3.39 0 0.42 0 0
614 344 224 60.09 37.67 2.24 0 0.45 0 0
615 347 229 66.67 30.7 2.63 0 0.44 0 0
616 345 230 61.14 35.81 3.06 0 0.44 0 0
617 346 233 59.83 35.37 4.8 0.44 1.31 0 0
618 345 239 58.9 37.71 3.39 0 0.85 0 0.42
619 343 245 62.04 35.51 2.45 0 0 0 0
620 345 241 56.85 37.76 5.39 0 0 0 0
621 347 249 58.3 37.65 4.05 0 0.4 0 0.4
622 345 239 59.75 37.29 2.97 0 1.27 0 0
623 344 239 50.21 42.19 7.59 0 0.84 0 0
624 346 245 54.73 41.15 4.12 0 0.82 0 0
625 346 244 56.61 38.84 4.55 0 0.83 0 0
626 344 230 59.83 34.93 5.24 0 0.44 0 0
627 347 222 58.37 36.65 4.98 0 0.45 0 0
628 344 234 55.22 41.74 3.04 0 1.74 0 0
629 345 238 55.51 39.41 5.08 0 0.85 0 0
630 346 231 58.44 37.66 3.9 0 0 0 0
631 347 236 63.68 34.62 1.71 0 0.85 0 0
632 344 227 58.85 38.5 2.65 0 0.44 0 0
633 348 230 57.89 37.72 4.39 0 0 0.88 0
634 347 236 57.45 38.3 4.26 0 0.43 0 0
635 346 239 55.23 38.91 5.86 0 0 0 0
636 349 216 60.19 38.43 1.39 0 0 0 0
637 347 239 60.52 37.77 1.72 0 2.58 0 0
638 349 247 60.25 34.84 4.92 0 0.82 0.41 0
639 349 231 61.84 36.84 1.32 0 1.32 0 0
640 350 245 59.26 36.63 4.12 0 0.82 0 0
641 349 253 62.8 31.6 5.6 0 1.2 0 0
642 347 233 60 36.09 3.91 0 1.3 0 0
643 348 235 54.51 41.2 4.29 0 0.86 0 0
644 348 241 55.42 41.25 3.33 0 0.42 0 0
645 349 244 60.66 34.84 4.51 0 0 0 0
646 348 236 58.8 38.63 2.58 0 1.29 0 0
647 350 243 55.65 41.84 2.51 0.42 1.26 0 0
648 346 230 65.07 29.69 5.24 0 0.44 0 0
649 351 238 58.47 36.86 4.66 0 0.85 0 0
650 348 235 63.25 35.04 1.71 0 0.43 0 0
651 347 240 59.41 34.31 6.28 0 0.42 0 0
652 349 216 61.68 36.45 1.87 0 0.47 0 0.47
653 346 248 63.71 32.66 3.63 0 0 0 0
654 346 247 63.37 33.33 3.29 0 1.65 0 0
655 352 252 59.52 34.52 5.95 0 0 0 0
656 349 239 59.32 36.44 4.24 0 1.27 0 0
657 348 250 59.84 36.95 3.21 0 0.4 0 0
658 348 231 62.61 33.04 4.35 0 0.43 0 0
659 347 234 62.39 35.04 2.56 0 0 0 0
660 349 242 64.02 33.05 2.93 0 1.26 0 0
661 349 224 49.33 45.74 4.93 0 0.45 0 0
662 350 242 55.23 40.17 4.6 0 1.26 0 0
663 347 216 55.56 42.59 1.85 0 0 0 0
664 346 236 53.62 43.83 2.55 0 0.43 0 0
665 349 222 61.71 35.14 3.15 0 0 0 0
666 347 247 61.13 35.22 3.64 0 0 0 0
667 345 224 60.09 34.08 5.83 0 0.45 0 0
668 350 236 55.6 40.09 4.31 0 1.72 0 0
669 349 242 63.64 34.71 1.65 0 0 0 0
670 347 247 57.72 37.8 4.47 0 0.41 0 0
671 346 235 61.37 35.62 3 0.43 0.43 0 0
672 349 236 62.29 35.59 2.12 0 0 0 0
673 349 242 57.26 34.85 7.88 0.41 0 0 0
674 349 249 60.08 35.89 4.03 0 0.4 0 0
675 348 247 62.04 34.29 3.67 0 0.82 0 0
676 347 236 59.75 33.47 6.78 0 0 0 0
677 348 240 64.85 30.96 4.18 0 0.42 0 0
678 347 251 62.25 34.94 2.81 0 0.8 0 0
679 348 226 53.98 40.71 5.31 0 0 0 0
680 345 223 55.86 38.29 5.86 0 0.45 0 0
681 348 240 59.92 37.97 2.11 0 1.27 0 0
682 348 238 51.27 44.49 4.24 0 0.85 0 0
683 348 229 58.59 38.33 3.08 0 0.44 0 0.44
684 347 230 58.7 37.39 3.91 0 0 0 0
685 348 225 58.48 39.29 2.23 0 0.45 0 0
686 350 230 57.64 39.3 3.06 0 0.44 0 0
687 346 228 59.47 38.77 1.76 0 0.44 0 0
688 346 242 61.67 35.42 2.92 0 0 0 0.83
689 347 244 60.91 35.39 3.7 0.41 0 0 0
690 347 222 61.09 36.2 2.71 0 0.45 0 0
691 347 219 58.41 36.92 4.67 0 2.34 0 0
692 345 228 67.84 28.63 3.52 0.44 0 0 0
693 346 249 67.21 29.15 3.64 0 0.81 0 0
694 347 226 66.37 27.88 5.75 0 0 0 0
695 345 235 64.26 32.77 2.98 0 0 0 0
696 347 225 64 31.56 4.44 0 0 0 0
697 345 230 60.09 33.33 6.58 0 0.88 0 0
698 346 253 62.8 34 3.2 0 1.2 0 0
699 346 235 72.77 24.68 2.55 0 0 0 0
700 345 215 67.14 32.39 0.47 0 0.94 0 0
701 344 243 63.49 34.02 2.49 0 0.83 0 0
702 345 229 65.07 31.88 3.06 0 0 0 0
704 349 239 65.27 32.64 2.09 0 0 0 0
705 348 234 64.96 31.2 3.85 0 0 0 0
706 344 239 69.75 28.15 2.1 0 0.42 0 0
707 347 227 64.32 31.72 3.96 0 0 0 0
708 347 233 71.55 25 3.45 0 0.43 0 0
709 346 215 64.49 31.78 3.74 0 0.47 0 0
710 347 229 62.88 33.62 3.49 0 0 0 0
711 347 225 65.78 32.44 1.78 0 0 0 0
712 347 236 66.67 31.2 2.14 0 0.85 0 0
713 344 219 59.36 38.81 1.83 0 0 0 0
714 347 228 63.11 32.89 4 0 1.33 0 0
715 343 241 68.05 30.29 1.66 0 0 0 0
716 344 237 61.28 36.6 2.13 0 0.43 0 0.43
717 344 240 69.2 27.85 2.95 0 0.42 0 0.84
718 346 251 68.85 28.28 2.87 0 0.82 0 2.05
719 348 247 68.02 29.15 2.83 0 0 0 0
720 345 238 70.17 26.89 2.94 0 0 0 0
721 343 243 66.39 29.88 3.73 0 0.83 0 0
722 345 245 67.62 27.87 4.51 0 0.41 0 0
723 344 240 72.92 25.83 1.25 0 0 0 0
724 346 240 63.33 33.33 3.33 0 0 0 0
725 344 222 59.01 37.39 3.6 0 0 0 0
726 345 241 61.41 36.1 2.49 0 0 0 0
727 344 223 67.12 31.98 0.9 0 0 0.45 0
728 347 233 62.66 35.62 1.72 0 0 0 0
729 345 226 71.75 26.46 1.79 0 1.35 0 0
730 344 230 65.22 32.61 2.17 0 0 0 0
731 343 235 66.81 31.06 2.13 0 0 0 0
732 342 220 72.27 26.36 1.36 0 0 0 0
733 344 235 70.26 26.29 3.45 0 0.43 0 0.86
734 343 231 75.76 22.51 1.73 0 0 0 0
735 343 232 74.35 22.61 3.04 0.43 0.43 0 0
736 346 221 73.39 23.39 3.21 0.46 0.92 0 0
737 343 247 67.76 26.94 5.31 0 0.41 0 0.41
738 340 219 69.41 27.4 3.2 0 0 0 0
739 345 226 72.44 24.89 2.67 0 0.44 0 0
740 342 229 72.05 26.2 1.75 0 0 0 0
741 345 230 70.04 27.75 2.2 0 1.32 0 0
742 344 229 77.43 20.35 2.21 0 1.33 0 0
743 341 236 68.38 28.63 2.99 0 0.85 0 0
744 344 236 72.34 25.11 2.55 0 0.43 0 0
745 341 228 63.6 32.46 3.95 0 0 0 0
746 343 231 72.25 24.23 3.52 0 1.76 0 0
747 343 229 76.86 22.27 0.87 0 0 0 0
748 343 219 73.27 24.88 1.84 0 0.92 0 0
749 343 234 68.24 29.61 2.15 0 0.43 0 0
750 344 236 68.53 28.02 3.45 0 1.29 0 0.43
751 339 227 72.25 25.11 2.64 0 0 0 0
752 347 235 70.64 27.23 2.13 0 0 0 0
753 341 226 73.42 23.87 2.7 0 0.45 0 1.35
754 341 229 74.12 21.93 3.95 0 0.44 0 0
755 343 222 71.95 23.08 4.98 0 0.45 0 0
756 342 230 70.31 27.95 1.75 0 0.44 0 0
757 343 235 66.95 29.18 3.86 0 0.86 0 0
758 347 234 67.81 29.61 2.58 0 0.43 0 0
759 341 246 73.36 22.95 3.69 0 0.82 0 0
760 344 228 66.37 29.65 3.98 0 0.88 0 0
761 343 224 68.49 29.22 2.28 0.91 1.37 0 0
762 342 201 70.35 26.63 3.02 0 0.5 0 0.5
763 342 222 67.12 30.63 2.25 0 0 0 0
764 344 224 68.3 27.23 4.46 0 0 0 0
765 344 224 74.55 23.21 2.23 0 0 0 0
766 346 231 76.19 22.94 0.87 0 0 0 0
767 343 233 70.43 26.09 3.48 0 0 0 1.3
768 339 220 73.39 24.77 1.83 0 0.92 0 0
769 345 224 76.23 21.97 1.79 0 0 0 0.45
770 344 232 73.28 24.57 2.16 0 0 0 0
771 344 219 74.31 22.94 2.75 0 0.46 0 0
772 347 238 76.37 21.94 1.69 0 0.42 0 0
773 344 218 71.1 22.94 5.96 0 0 0 0
774 345 216 73.15 25 1.85 0 0 0 0
775 345 247 73.36 24.59 2.05 0 0.41 0 0.82
776 347 229 72.49 23.58 3.93 0 0 0 0
777 347 237 73 24.89 2.11 0 0 0 0
778 344 228 76.32 20.61 3.07 0 0 0 0
779 343 230 80.35 17.47 2.18 0 0 0.44 0
780 344 238 71.85 23.11 5.04 0 0 0 0
781 345 236 71.91 25.96 2.13 0.43 0 0 0
782 344 226 71.11 24.89 4 0 0.44 0 0
783 344 225 72.32 25.89 1.79 0 0.45 0 0
784 349 218 77.42 19.35 3.23 0 0.46 0 0
785 346 225 77.78 19.11 3.11 0 0 0 0
786 346 214 71.03 27.1 1.87 0 0 0 0
787 343 223 72.65 23.77 3.59 0 0 0 0
788 345 229 77.63 19.3 3.07 0 0.44 0 0
789 346 226 70.8 26.99 2.21 0 0 0 0
790 347 216 68.06 30.09 1.85 0 0 0 0
791 343 217 71.63 25.58 2.79 0.47 0.47 0 0
792 344 213 80.28 16.9 2.82 0 0 0 0
793 345 200 71 25.5 3.5 0 0 0 0
794 344 221 79.26 17.97 2.76 0 1.84 0 0
795 346 216 75.35 22.79 1.86 0 0.47 0 0
796 346 217 72.81 25.81 1.38 0 0 0 0
797 346 227 74.01 23.79 2.2 0 0 0 0
798 346 219 74.77 21.56 3.67 0 0.46 0 0
799 345 230 76.52 22.61 0.87 0 0 0 0
800 347 212 71.23 23.11 5.66 0 0 0 0
801 344 223 68.92 27.03 4.05 0 0 0 0.45
802 344 231 73.48 23.48 3.04 0 0.43 0 0
803 343 227 75.66 22.12 2.21 0 0.44 0 0
804 347 223 77.48 20.72 1.8 0 0.45 0 0
805 348 217 75.93 20.37 3.7 0 0.46 0 0
806 343 236 77.45 20.43 2.13 0 0 0 0.43
807 342 220 74.43 23.29 2.28 0 0.46 0 0
808 343 233 73.71 24.14 2.16 0 0.43 0 0
809 343 234 66.09 28.76 5.15 0 0.43 0 0
810 346 222 69.82 27.48 2.7 0 0 0 0
811 343 226 74.22 24.44 1.33 0 0.44 0 0
812 344 233 68.4 29 2.6 0 0.87 0 0
813 346 233 69.4 29.31 1.29 0 0.43 0 0
814 343 245 73.14 24.79 2.07 0 1.24 0 0
815 344 225 68 29.33 2.67 0 0 0 0
816 345 224 75 22.32 2.68 0 0 0 0
817 345 229 74.24 24.45 1.31 0 0 0 0
818 344 212 69.81 26.42 3.77 0 0 0 0
819 351 241 63.6 33.47 2.93 0 0.84 0 0
820 347 222 62.44 32.58 4.98 0 0.45 0 0
821 348 231 62.45 32.31 5.24 0 0.87 0 0
822 348 224 60.09 35.87 4.04 0 0.45 0 0
823 347 222 66.06 28.05 5.88 0 0.45 0 0
824 345 223 60.81 34.68 4.5 0 0.45 0 0
825 347 225 60.71 36.16 3.13 0 0.45 0 0
826 347 225 61.16 33.93 4.91 0 0.45 0 0
827 351 228 59.03 38.33 2.64 0 0.44 0 0
828 347 227 63.39 32.14 4.46 0 1.34 0 0
829 345 239 59.57 37.45 2.98 0 1.7 0 0
830 346 224 54.95 39.19 5.86 0 0.9 0 0
831 346 229 59.21 35.53 5.26 0 0.44 0 0
832 346 227 50.66 41.85 7.49 0 0 0 0
833 348 230 62.45 32.31 5.24 0 0.44 0 0
834 347 228 51.77 44.69 3.54 0 0.88 0 0
835 347 220 56.62 41.1 2.28 0 0.46 0 0
836 346 232 63.2 33.33 3.46 0 0.43 0 0
837 347 222 56.11 39.82 4.07 0 0 0 0.45
838 347 219 60.55 37.61 1.83 0 0.46 0 0
839 347 239 57.81 38.4 3.8 0 0.84 0 0
840 345 236 58.55 36.75 4.7 0 0.85 0 0
841 347 235 64.66 32.33 3.02 0 1.29 0 0
842 350 223 57.08 39.73 3.2 0 1.83 0 0
843 347 214 61.79 31.6 6.6 0 0.47 0 0.47
844 349 225 61.88 35.43 2.69 0 0.9 0 0
845 346 225 60.27 35.71 4.02 0 0.45 0 0
846 347 237 62.71 33.9 3.39 0 0.42 0 0
847 346 237 60.78 32.33 6.9 0 2.16 0 0
848 347 242 62.4 34.71 2.89 0 0 0 0
849 346 220 53.64 39.55 6.82 0 0 0 0
850 344 226 58.41 39.38 2.21 0 0 0 0
851 345 219 58.26 36.7 5.05 0 0.46 0 0
852 352 218 58.06 38.71 3.23 0 0.46 0 0
853 346 227 64.6 31.86 3.54 0 0.44 0 0
854 346 235 59.57 37.45 2.98 0 0 0 0
855 345 212 56.19 40 3.81 0 0.95 0 0
856 345 208 49.52 47.6 2.88 0 0 0 0
857 351 229 47.6 48.91 3.49 0 0 0 0
858 348 237 51.49 40.85 7.66 0 0.43 0 0.43
859 352 244 52.67 41.15 6.17 0 0.41 0 0
860 353 242 57.08 40 2.92 0 0.83 0 0
861 353 233 53.45 41.81 4.74 0 0.43 0 0
862 351 220 51.82 43.18 5 0 0 0 0
863 350 235 50 45.26 4.74 0 1.29 0 0
864 353 244 54.51 39.34 6.15 0 0 0 0
865 352 221 50 46.3 3.7 0 2.31 0 0
866 350 232 54.59 43.23 2.18 0 0.87 0.44 0
867 348 218 53.46 40.09 6.45 0 0.46 0 0
868 351 234 48.5 46.35 5.15 0 0.43 0 0
869 351 232 51.09 44.54 4.37 0 1.31 0 0
870 350 240 54.58 41.67 3.75 0 0 0 0
871 350 236 52.79 45.06 2.15 0 1.29 0 0
872 352 218 49.77 45.58 4.65 0 1.4 0 0
873 352 250 40.8 54 5.2 0 0 0 0
874 351 237 55.98 38.89 5.13 0 1.28 0 0
875 352 236 59.4 37.18 3.42 0 0.85 0 0
876 349 229 55.9 39.74 4.37 0 0 0 0
877 351 244 48.56 45.68 5.76 0 0.41 0 0
878 353 235 49.15 45.73 5.13 0 0.43 0 0
879 350 224 58.93 36.61 4.46 0 0 0 0
880 352 234 48.29 49.15 2.56 0 0 0 0
881 349 223 49.33 45.29 5.38 0 0 0 0
882 351 227 53.13 43.3 3.57 0 1.34 0 0
883 352 218 58.26 37.16 4.59 0 0 0 0
884 354 225 48.2 45.95 5.86 0 1.35 0 0
885 352 244 51.87 42.32 5.81 0 1.24 0 0
886 346 242 51.67 43.33 5 0 0.83 0 0
887 350 233 58.19 37.93 3.88 0 0.43 0 0
888 353 235 54.98 40.26 4.76 0.87 0.87 0 0
889 350 228 46.05 47.37 6.58 0 0 0 0
890 352 227 48.23 47.35 4.42 0 0.44 0 0
891 350 234 53.42 42.74 3.85 0 0 0 0
892 351 245 49.8 42.45 7.76 0 0 0 0
893 351 227 48.23 47.79 3.98 0 0.44 0 0
894 350 248 52.65 41.22 6.12 0 1.22 0 0
895 351 222 50.45 47.75 1.8 0 0 0 0
896 351 253 42.46 53.17 4.37 0 0.4 0 0
897 350 239 52.94 43.28 3.78 0 0.42 0 0
898 352 242 54.43 40.51 5.06 0 2.11 0 0
899 351 214 45.28 48.11 6.6 0 0.94 0 0
900 350 241 51.27 45.76 2.97 0 2.12 0 0
901 350 215 56.54 41.59 1.87 0 0.47 0 0
902 350 232 48.47 46.29 5.24 0 1.31 0 0
903 349 244 53.28 39.34 7.38 0 0 0 0
904 351 229 51.53 44.1 4.37 0 0 0 0
905 348 215 57.01 38.32 4.67 0 0 0.47 0
906 352 225 45.78 50.22 4 0 0 0 0
907 349 223 48.42 47.96 3.62 0 0.9 0 0
908 354 228 55.07 40.09 4.85 0 0.44 0 0
909 351 235 56.6 40.85 2.55 0 0 0 0
910 349 235 55.32 42.98 1.7 0 0 0 0
911 350 233 54.74 40.95 4.31 0.43 0 0 0
912 348 242 51.48 45.15 3.38 0 2.11 0 0
913 347 222 54.09 40 5.91 0 0.91 0 0
914 349 229 52.42 40.97 6.61 0 0.88 0 0
915 346 221 50.46 44.5 5.05 0 1.38 0 0
916 348 241 52.08 46.25 1.67 0 0.42 0 0
917 348 225 50.9 42.34 6.76 0 1.35 0 0
918 348 246 56.73 38.78 4.49 0 0.41 0 0
919 348 227 53.78 40.44 5.78 0 0.89 0 0
920 347 237 56.41 38.03 5.56 0 0.85 0.43 0
921 350 232 54.74 41.38 3.88 0 0 0 0
922 347 238 51.06 45.53 3.4 0 1.28 0 0
923 349 230 49.78 46.26 3.96 0 1.32 0 0
924 351 228 49.34 44.93 5.73 0 0.44 0 0
925 349 235 51.06 45.53 3.4 0 0 0 0
926 349 228 47.58 47.14 5.29 0 0.44 0 0
927 345 240 47.26 45.99 6.75 0 1.27 0 0
928 350 247 52.23 44.13 3.64 0 0 0 0
929 347 255 51.37 42.75 5.88 0 0 0 0
930 346 244 50.41 45.87 3.72 0 0.83 0 0
931 349 235 51.07 45.06 3.86 0 0.86 0 0
932 351 250 46.99 49 4.02 0 0.4 0 0
933 348 247 53.09 39.51 7.41 0 1.65 0 0
934 348 234 51.74 43.48 4.78 0 1.74 0 0
935 348 227 51.33 45.13 3.54 0 0.44 0 0
936 348 233 51.72 44.83 3.45 0 0.43 0 0
937 348 226 47.35 50.44 2.21 0 0 0 0
938 352 254 57.77 37.85 4.38 0 1.2 0 0
939 344 219 40.55 56.68 2.76 0 0.92 0 0
940 348 230 50.44 45.18 4.39 0 0.88 0 0
941 347 237 57.94 39.06 3 0 1.72 0 0
942 350 232 52.86 44.49 2.64 0 2.2 0 0
943 347 222 47.49 49.32 3.2 0.46 0.91 0 0
944 351 229 50.45 42.41 7.14 0 2.23 0 0
945 354 216 44.39 49.07 6.54 0 0.93 0 0
946 353 218 50.69 44.24 5.07 0 0.46 0 0
947 348 217 55.3 39.63 5.07 0 0 0 0
948 349 221 41.4 50.23 8.37 0 2.33 0 0.47
949 350 231 48.48 47.62 3.9 0 0 0 0
950 350 218 56.22 39.63 4.15 0 0.46 0 0
951 348 214 48.6 44.39 7.01 0 0 0 0
952 349 215 48.11 45.75 6.13 0 1.42 0 0
953 350 229 48.47 46.29 5.24 0 0 0 0
954 354 217 51.18 43.6 5.21 0 2.84 0 0
955 350 229 51.1 44.93 3.96 0 0.88 0 0
956 349 232 44.49 50.22 5.29 0 2.2 0 0
957 354 228 47.79 50 2.21 0 0.44 0 0.44
958 352 227 60.27 35.71 4.02 1.34 0 0 0
959 355 226 49.78 46.64 3.59 0 1.35 0 0
960 348 203 65.67 31.34 2.99 0 1 0 0
961 349 216 58.33 36.57 5.09 0 0 0 0
962 350 223 45.21 47.95 6.85 0 1.83 0 0
963 352 221 43.46 51.4 5.14 0 3.27 0 0
964 354 229 54.63 40.09 5.29 0 0.88 0 0
965 348 232 50.88 44.3 4.82 0 1.75 0 0
966 349 213 52.11 41.31 6.57 0 0 0 0
967 350 236 39.48 55.36 5.15 0.86 0 0 0.43
968 349 238 45.8 48.74 5.46 0 0 0 0
969 350 222 46.54 46.08 7.37 0 2.3 0 0
970 352 214 46.73 46.26 7.01 0 0 0 0
971 352 215 58.6 37.21 4.19 0 0 0 0
972 346 218 49.77 46.54 3.69 0 0.46 0 0
973 351 218 52.53 43.32 4.15 0 0.46 0 0
974 349 201 53.77 39.2 7.04 0 1.01 0 0
975 350 220 47.95 47.49 4.57 0 0.46 0 0
976 352 191 53.4 40.84 5.76 0 0 0 0
977 347 218 52.09 46.05 1.86 0 1.4 0 0
978 347 212 54.29 40.95 4.76 0 0.95 0 0
979 349 226 57.08 39.38 3.54 0 0 0 0
980 348 181 54.19 41.9 3.91 1.12 0 0 0
981 346 200 51.01 43.94 5.05 0 1.01 0 0
982 346 224 57.08 38.81 4.11 0 2.28 0 0
983 346 225 41.96 53.57 4.46 0 0.45 0 0
984 346 212 53.59 41.15 5.26 0 1.44 0 0
985 346 215 49.52 46.19 4.29 0 2.38 0 0
986 350 222 46.4 49.1 4.5 0 0 0 0
987 346 223 54.05 43.69 2.25 0 0.45 0 0
988 347 224 44.29 46.58 9.13 0 2.28 0 0
989 346 199 40.4 54.55 5.05 0 0.51 0 0
990 346 204 49.75 44.33 5.91 0 0.49 0 0
991 348 227 51.8 43.69 4.5 2.25 0 0 0
992 347 230 46.26 47.14 6.61 0 1.32 0 0
993 348 191 58.73 38.1 3.17 0 1.06 0 0
994 347 199 52.55 44.9 2.55 0 1.53 0 0
995 343 194 62.18 32.12 5.7 0 0.52 0 0
996 346 201 54.23 40.3 5.47 0 0 0 0
997 346 232 45.02 48.92 6.06 0 0.43 0 0
998 347 214 45.97 49.29 4.74 0 1.42 0 0
999 344 230 48.46 45.81 5.73 0 1.32 0 0
1000 344 195 49.22 44.56 6.22 0 1.04 0 0
1001 348 217 44.86 50 5.14 0 1.4 0 0
1002 348 214 39.91 53.52 6.57 0 0 0 0.47
1003 344 224 45.74 48.88 5.38 0 0.45 0 0
1004 347 210 55.56 41.06 3.38 0 1.45 0 0
1005 346 197 47.94 46.39 5.67 0 1.55 0 0
1006 347 203 45.27 47.76 6.97 0 1 0 0
1007 345 190 51.6 44.15 4.26 0 1.06 0 0
1008 346 211 54.98 41.71 3.32 0 0 0 0
1009 345 216 51.16 45.12 3.72 0 0.47 0 0
1010 344 200 47.24 47.74 5.03 0 0.5 0 0
1011 346 200 46.23 49.25 4.52 0 0.5 0 0
1012 344 215 51.63 44.19 4.19 0 0 0 0
