mesa,registrados,votaron,pro,eco,blanco,impugnado,nulo,recurrido,tecnico
5487,332,245,123,105,15,0,2,0,0
5488,333,233,118,97,14,0,4,0,0
5489,331,231,106,106,17,0,2,0,0
5490,333,261,120,128,12,0,1,0,0
5491,332,257,129,116,11,0,1,0,0
5492,334,247,118,115,13,0,1,0,0
5493,334,247,118,116,9,4,0,0,0
5494,333,241,123,110,7,0,1,0,0
5495,331,258,133,105,19,0,1,0,0
5496,334,251,130,106,10,0,5,0,0
5497,332,244,112,107,24,0,1,0,0
5498,333,245,99,127,17,0,1,0,1
5499,331,255,123,118,12,0,2,0,0
5500,330,239,113,107,15,0,4,0,0
5501,332,254,110,130,13,0,1,0,0
5502,343,237,122,104,11,0,0,0,0
5503,346,257,114,126,16,0,0,0,1
5504,346,246,123,112,11,0,0,0,0
5505,344,251,124,115,11,0,1,0,0
5506,346,257,119,119,17,0,2,0,0
5507,347,257,109,130,12,0,6,0,0
5508,346,260,144,109,7,0,0,0,0
5509,344,249,140,99,8,0,2,0,0
5510,345,264,132,117,14,0,1,0,0
5511,345,257,108,131,16,0,2,0,0
5512,347,255,131,114,10,0,0,0,0
5513,344,243,112,115,11,0,5,0,0
5514,345,255,112,131,12,0,0,0,0
5515,345,271,116,131,21,3,0,0,0
5516,347,243,112,109,19,0,3,0,0
5517,349,262,134,113,10,1,4,0,0
5518,346,261,120,129,11,0,1,0,0
5519,346,251,118,116,16,0,1,0,0
5520,345,246,111,120,14,0,1,0,0
5521,342,254,132,106,13,0,3,0,0
5522,344,234,112,105,13,0,4,0,0
5523,347,261,124,122,13,0,2,0,0
5524,343,256,131,115,9,0,1,0,0
5525,346,224,110,103,11,0,0,0,0
5526,344,263,119,125,16,0,3,0,0
5527,345,259,117,126,13,0,3,0,0
5528,347,253,118,115,18,0,2,0,0
5529,343,239,129,98,9,0,3,0,0
5530,343,255,129,118,7,0,1,0,0
5531,345,247,122,112,13,0,0,0,0
5532,344,236,122,106,8,0,0,0,0
5533,343,249,126,104,16,0,3,0,0
5534,344,242,110,114,16,0,2,0,0
5535,342,249,115,122,9,0,3,0,0
5536,345,239,113,113,13,0,0,0,0
5537,340,272,123,126,18,0,4,1,0
5538,344,248,116,110,16,0,5,1,0
5539,345,262,115,137,9,0,1,0,0
5540,344,247,118,117,12,0,0,0,0
5541,341,244,116,113,13,0,2,0,0
5542,345,256,115,126,15,0,0,0,0
5543,346,259,139,109,9,0,2,0,0
5544,345,253,123,116,10,0,4,0,0
5545,344,261,123,126,9,0,3,0,0
5546,345,260,105,133,22,0,0,0,0
5547,343,251,123,113,10,0,4,0,1
5548,348,249,117,115,13,0,4,0,0
5549,347,239,119,108,11,0,1,0,0
5550,345,247,116,123,7,0,1,0,0
5551,345,268,129,125,14,0,0,0,0
5552,344,243,119,114,9,0,1,0,0
5553,345,257,135,106,15,0,1,0,0
5554,344,246,112,122,10,2,0,0,0
5555,345,250,125,107,16,0,2,0,0
5556,343,251,129,104,18,0,0,0,0
5557,344,255,124,121,8,0,2,0,0
5558,344,254,130,114,9,0,1,0,0
5559,342,244,124,100,16,0,4,0,0
5560,343,253,123,115,15,0,0,0,0
5561,348,247,123,113,7,0,4,0,0
5562,347,259,126,118,11,0,4,0,0
5563,348,257,145,102,10,0,0,0,0
5564,347,256,129,107,15,0,5,0,0
5565,348,266,146,103,11,0,6,0,0
5566,348,254,133,109,11,0,1,0,0
5567,348,261,137,113,11,0,0,0,0
5568,349,253,130,109,10,0,3,1,0
5569,347,251,120,122,9,0,0,0,0
5570,348,248,121,105,21,0,1,0,0
5571,348,261,122,110,28,0,1,0,0
5572,348,244,133,101,8,2,0,0,0
5573,347,267,115,139,12,0,1,0,0
5574,349,270,129,126,10,0,5,0,0
5575,347,274,141,120,10,0,3,0,0
5576,348,258,143,103,10,0,2,0,0
5577,347,262,116,127,14,0,5,0,0
5578,348,258,134,112,12,0,0,0,0
5579,347,266,123,128,10,0,5,0,0
5580,347,265,131,112,17,0,5,0,0
5581,350,266,148,106,10,0,2,0,0
5582,349,264,122,130,10,0,2,0,0
5583,349,256,117,120,16,0,3,0,0
5584,348,249,119,116,10,0,4,0,0
5585,346,263,135,109,15,0,4,0,0
5586,347,267,144,112,11,0,0,0,0
5587,348,253,124,114,11,0,4,0,0
5588,349,262,107,141,12,0,2,0,0
5589,347,271,126,131,11,0,3,0,0
5590,350,272,135,121,13,0,3,0,0
5591,348,249,119,115,11,0,4,0,0
5592,346,265,152,106,6,0,1,0,0
5593,347,268,155,95,15,0,3,0,0
5594,350,266,155,97,11,0,3,0,0
5595,348,267,133,123,11,0,0,0,0
5596,347,261,130,118,11,0,2,0,0
5597,352,253,115,121,12,0,5,0,0
5598,347,253,112,130,9,1,1,0,0
5599,347,258,129,111,16,0,2,0,0
5600,348,247,133,98,15,0,1,0,0
5601,347,244,130,98,10,0,6,0,0
5602,345,250,128,108,12,0,2,0,0
5603,345,243,134,96,12,0,1,0,0
5604,349,244,124,105,13,2,0,0,0
5605,347,267,142,112,12,0,1,0,0
5606,348,271,133,124,11,0,3,0,0
5607,346,251,124,113,11,0,3,0,0
5608,347,250,124,109,13,0,4,0,0
5609,348,245,122,106,12,0,5,0,0
5610,348,273,133,130,9,0,1,0,0
5611,347,270,119,135,12,0,4,0,0
5612,347,248,123,102,20,0,3,0,0
5613,349,265,140,118,5,0,2,0,0
5614,348,249,129,115,5,0,0,0,0
5615,348,246,123,116,5,0,1,0,1
5616,347,252,130,109,13,0,0,0,0
5617,347,264,125,116,18,0,5,0,0
5618,348,259,120,125,13,0,1,0,0
5619,346,240,133,96,9,0,1,0,1
5620,347,243,139,90,13,0,1,0,0
5621,345,239,126,100,12,0,1,0,0
5622,347,242,137,93,8,0,4,0,0
5623,348,250,147,99,3,0,1,0,0
5624,345,235,128,92,14,0,1,0,0
5625,347,242,138,93,10,0,1,0,0
5626,348,250,126,108,13,0,3,0,0
5627,348,241,146,86,9,0,0,0,0
5628,345,228,129,89,10,0,0,0,0
5629,345,232,116,105,10,0,1,0,0
5630,345,234,129,90,14,0,1,0,0
5631,347,238,142,89,4,0,3,0,0
5632,347,231,118,97,12,0,4,0,0
5633,349,233,132,88,11,0,2,0,0
5634,345,252,120,115,12,0,5,0,0
5635,346,251,135,100,15,0,1,0,0
5636,346,258,135,109,12,0,2,0,0
5637,344,239,124,103,11,0,1,0,0
5638,344,257,132,109,15,0,1,0,0
5639,346,240,121,99,20,0,0,0,0
5640,343,233,112,104,16,0,1,0,0
5641,344,253,144,96,12,0,1,0,0
5642,345,245,118,112,15,0,0,0,0
5643,346,251,144,97,8,0,2,0,0
5644,344,253,136,100,15,0,2,0,0
5645,342,262,136,116,8,0,2,0,0
5646,342,231,139,81,9,0,2,0,0
5647,341,248,153,84,7,0,4,0,0
5648,341,243,127,103,12,0,1,0,0
5649,342,237,128,100,7,0,2,0,0
5650,340,233,135,90,5,0,3,0,0
5651,342,259,135,108,13,0,2,0,1
5652,342,240,136,98,4,0,2,0,0
5653,340,252,141,100,9,0,2,0,0
5654,341,244,126,108,10,0,0,0,0
5655,342,242,119,110,11,0,2,0,0
5656,344,249,133,107,8,0,1,0,0
5657,341,243,122,110,9,0,2,0,0
5658,343,246,124,100,13,0,1,0,8
5659,341,246,145,93,8,0,0,0,0
5660,342,257,155,93,6,0,3,0,0
5661,341,257,148,98,11,0,0,0,0
5662,342,254,128,112,12,0,1,0,1
5663,342,262,138,110,10,2,2,0,0
5664,341,255,144,101,9,0,1,0,0
5665,340,248,122,116,8,0,2,0,0
5666,343,255,154,90,10,0,1,0,0
5667,342,246,107,124,15,0,0,0,0
5668,340,259,148,99,12,0,0,0,0
5669,341,261,159,92,10,0,0,0,0
5670,341,247,115,113,15,0,4,0,0
5671,342,246,141,94,6,0,5,0,0
5672,341,264,139,108,16,0,1,0,0
5673,342,255,157,85,10,3,0,0,0
5674,342,257,154,99,4,0,0,0,0
5675,341,241,128,103,10,0,0,0,0
5676,340,228,115,103,9,1,0,0,0
5677,345,247,130,100,16,0,1,0,0
5678,346,251,113,119,15,0,4,0,0
5679,348,249,116,118,14,0,1,0,0
5680,345,269,137,117,15,0,0,0,0
5681,344,269,129,121,18,0,1,0,0
5682,347,253,131,109,12,0,1,0,0
5683,349,260,135,109,14,0,2,0,0
5684,344,256,115,119,22,0,0,0,0
5685,345,237,121,109,7,0,0,0,0
5686,346,255,131,110,13,0,1,0,0
5687,343,249,132,100,12,0,5,0,0
5688,343,250,135,97,16,0,1,1,0
5689,341,242,119,106,14,0,3,0,0
5690,343,251,145,94,12,0,0,0,0
5691,346,243,125,107,11,0,0,0,0
5692,345,235,130,92,9,0,4,0,0
5693,345,257,126,116,14,0,1,0,0
5694,345,253,129,108,16,0,0,0,0
5695,347,252,125,112,9,0,6,0,0
5696,342,240,140,89,9,0,2,0,0
5697,344,253,131,116,4,0,2,0,0
5698,345,220,109,101,9,0,1,0,0
5699,343,252,116,125,11,0,0,0,0
5700,346,245,123,102,16,0,4,0,0
5701,345,251,146,93,11,0,1,0,0
5702,345,234,111,107,15,0,1,0,0
5703,345,241,131,91,13,0,5,1,0
5704,345,260,154,91,12,0,3,0,0
5705,342,240,122,109,8,0,1,0,0
5706,346,253,144,94,12,0,3,0,0
5707,343,231,136,81,12,1,1,0,0
5708,343,258,131,104,20,3,0,0,0
5709,344,263,148,89,24,0,2,0,0
5710,346,251,124,111,14,0,2,0,0
5711,345,245,138,99,7,0,1,0,0
5712,347,263,129,123,11,0,0,0,0
5713,341,239,115,114,7,0,3,0,0
5714,344,254,139,106,6,0,3,0,0
5715,342,241,116,113,11,0,1,0,0
5716,346,243,130,95,13,0,3,0,2
5717,344,244,119,112,11,0,1,0,1
5718,344,250,128,95,26,0,1,0,0
5719,344,235,142,85,8,0,0,0,0
5720,351,257,138,106,8,0,5,0,0
5721,353,247,137,99,8,0,3,0,0
5722,353,254,122,118,14,0,0,0,0
5723,351,254,129,112,9,0,4,0,0
5724,349,260,144,99,16,0,1,0,0
5725,352,255,123,120,10,0,2,0,0
5726,352,262,132,117,10,0,3,0,0
5727,351,249,126,110,12,0,1,0,0
5728,352,258,137,103,16,0,2,0,0
5729,349,245,129,103,11,0,2,0,0
5730,353,263,145,101,16,0,1,0,0
5731,350,264,145,109,7,0,3,0,0
5732,351,259,127,117,11,0,4,0,0
5733,351,259,127,104,27,0,1,0,0
5734,348,255,137,104,13,0,1,0,0
5735,351,268,148,107,9,0,4,0,0
5736,349,259,119,131,9,0,0,0,0
5737,353,246,143,94,5,0,1,0,3
5738,348,260,133,118,9,0,0,0,0
5739,352,261,126,116,18,0,1,0,0
5740,350,230,115,102,13,0,0,0,0
5741,350,261,130,117,12,0,2,0,0
5742,347,251,130,102,17,1,1,0,0
5743,349,257,125,118,12,0,2,0,0
5744,349,253,133,110,9,0,1,0,0
5745,351,254,135,106,9,1,3,0,0
5746,350,255,148,95,12,0,0,0,0
5747,350,259,132,116,10,0,1,0,0
5748,353,260,136,112,12,0,0,0,0
5749,346,253,135,104,11,0,3,0,0
5750,352,255,142,102,9,2,0,0,0
5751,349,235,122,102,9,0,1,0,1
5752,351,264,144,104,9,0,7,0,0
5753,348,260,139,106,13,0,2,0,0
5754,349,254,146,104,4,0,0,0,0
5755,351,252,130,109,12,0,1,0,0
5756,347,256,135,106,14,0,1,0,0
5757,349,239,119,104,14,0,2,0,0
5758,348,253,126,107,16,0,4,0,0
5759,348,247,131,105,9,0,2,0,0
5760,353,262,150,106,5,0,1,0,0
5761,348,259,134,114,10,0,1,0,0
5762,349,248,141,99,6,0,2,0,0
5763,348,232,140,81,11,0,0,0,0
5764,348,278,151,115,8,0,4,0,0
5765,347,245,118,117,8,0,2,0,0
5766,347,247,148,90,8,0,1,0,0
5767,348,250,146,93,10,0,0,1,0
5768,345,258,158,91,6,0,2,0,1
5769,348,238,120,105,12,0,1,0,0
5770,348,246,148,91,7,0,0,0,0
5771,349,251,159,85,7,0,0,0,0
5772,349,255,155,93,7,0,0,0,0
5773,347,250,157,85,7,0,1,0,0
5774,345,246,128,105,13,0,0,0,0
5775,347,227,142,77,8,0,0,0,0
5776,347,258,153,95,8,0,2,0,0
5777,348,259,137,108,13,0,1,0,0
5778,346,252,138,104,7,0,3,0,0
5779,347,254,146,100,8,0,0,0,0
5780,346,252,154,85,10,0,3,0,0
5781,347,259,151,95,11,0,2,0,0
5782,348,242,136,95,10,0,1,0,0
5783,346,255,145,93,15,0,2,0,0
5784,347,242,139,92,11,0,0,0,0
5785,348,246,146,97,3,0,0,0,0
5786,350,244,121,115,7,0,0,0,1
5787,345,260,158,95,6,0,1,0,0
5788,348,255,146,103,4,0,2,0,0
5789,349,235,145,83,6,0,1,0,0
5790,347,243,149,83,9,0,2,0,0
5791,347,255,128,114,11,0,2,0,0
5792,348,248,140,97,10,0,1,0,0
5793,348,250,152,88,10,0,0,0,0
5794,347,265,152,107,4,0,2,0,0
5795,348,252,145,93,12,0,2,0,0
5796,349,234,113,117,4,0,0,0,0
5797,348,239,149,82,6,0,2,0,0
5798,346,247,138,102,6,0,1,0,0
5799,347,253,148,97,7,0,1,0,0
5800,346,248,141,95,9,0,3,0,0
5801,348,244,141,93,9,0,1,0,0
5802,346,233,138,88,6,0,1,0,0
5803,348,260,142,111,6,0,1,0,0
5804,347,234,124,101,5,0,4,0,0
5805,346,248,139,100,7,0,2,0,0
5806,350,260,147,100,11,0,2,0,0
5807,350,260,141,103,15,0,1,0,0
5808,347,249,155,86,8,0,0,0,0
5809,346,245,140,89,15,0,1,0,0
5810,347,238,129,91,13,0,5,0,0
5811,347,258,151,90,15,0,2,0,0
5812,347,254,137,107,8,0,2,0,0
5813,349,247,142,94,11,0,0,0,0
5814,348,234,131,93,9,0,1,0,0
5815,350,246,146,91,6,0,3,0,0
5816,345,253,136,109,6,0,2,0,0
5817,350,259,151,99,6,0,3,0,0
5818,346,248,125,107,13,0,3,0,0
5819,351,262,149,102,10,0,1,0,0
5820,344,234,124,95,12,0,3,0,0
5821,348,241,140,92,9,0,0,0,0
5822,345,240,138,93,9,0,0,0,0
5823,348,247,144,93,8,0,2,0,0
5824,349,248,144,97,7,0,0,0,0
5825,349,251,144,90,15,0,2,0,0
5826,346,256,141,99,12,0,4,0,0
5827,347,239,135,95,8,1,0,0,0
5828,346,237,146,83,8,0,0,0,0
5829,348,251,141,96,13,0,1,0,0
5830,347,242,139,94,6,0,3,0,0
5831,347,236,130,97,9,0,0,0,0
5832,346,244,135,95,12,1,1,0,0
5833,346,227,141,80,6,0,0,0,0
5834,347,261,138,113,10,0,0,0,0
5835,346,256,166,84,6,0,0,0,0
5836,344,248,111,119,18,0,0,0,0
5837,348,236,120,107,9,0,0,0,0
5838,350,268,152,106,9,0,1,0,0
5839,347,253,137,102,12,0,2,0,0
5840,347,220,135,79,6,0,0,0,0
5841,345,244,139,89,13,0,3,0,0
5842,347,256,151,104,1,0,0,0,0
5843,347,225,120,88,17,0,0,0,0
5844,347,257,147,96,10,0,4,0,0
5845,349,249,138,101,7,0,3,0,0
5846,347,227,135,84,7,0,1,0,0
5847,347,244,149,90,5,0,0,0,0
5848,352,259,160,86,9,0,4,0,0
5849,349,260,157,91,10,0,2,0,0
5850,348,238,145,81,9,0,3,0,0
5851,348,263,163,88,9,0,3,0,0
5852,350,228,136,76,14,0,2,0,0
5853,348,234,138,79,13,0,4,0,0
5854,344,237,139,91,7,0,0,0,0
5855,349,256,168,78,8,0,2,0,0
5856,350,241,132,98,9,0,2,0,0
5857,348,236,144,81,10,0,1,0,0
5858,348,239,146,84,7,0,2,0,0
5859,347,237,160,72,5,0,0,0,0
5860,348,258,149,101,7,0,1,0,0
5861,348,245,146,92,7,0,0,0,0
5862,347,258,170,79,9,0,0,0,0
5863,347,261,151,96,11,0,3,0,0
5864,349,262,153,98,11,0,0,0,0
5865,346,249,144,96,7,0,2,0,0
5866,347,229,135,82,12,0,0,0,0
5867,348,246,147,88,10,0,1,0,0
5868,346,234,121,101,7,0,5,0,0
5869,348,248,155,85,7,0,1,0,0
5870,346,239,146,79,14,0,0,0,0
5871,347,236,137,92,7,0,0,0,0
5872,349,250,146,97,6,0,1,0,0
5873,350,244,144,89,8,0,3,0,0
5874,346,243,153,78,8,0,4,0,0
5875,347,240,134,94,10,0,2,0,0
5876,347,230,133,83,11,0,2,0,1
5877,347,245,139,96,8,0,2,0,0
5878,351,259,173,76,6,0,1,0,3
5879,346,238,136,97,5,0,0,0,0
5880,348,252,140,103,8,0,1,0,0
5881,350,257,143,105,9,0,0,0,0
5882,346,233,146,79,7,0,1,0,0
5883,347,239,146,81,11,0,1,0,0
5884,347,243,151,85,7,0,0,0,0
5885,346,233,145,82,5,0,1,0,0
5886,348,240,141,88,9,0,2,0,0
5887,349,250,139,101,8,0,2,0,0
5888,349,248,142,98,6,0,2,0,0
5889,350,254,141,104,9,0,0,0,0
5890,348,236,151,78,7,0,0,0,0
5891,347,240,152,76,9,0,2,0,1
5892,345,231,127,93,10,0,1,0,0
5893,344,241,135,94,10,0,2,0,0
5894,346,244,140,96,8,0,0,0,0
5895,351,246,147,86,12,1,0,0,0
5896,354,241,131,106,4,0,0,0,0
5897,351,238,119,104,13,0,2,0,0
5898,352,263,149,101,11,0,2,0,0
5899,351,226,113,102,10,0,1,0,0
5900,349,244,136,96,11,0,1,0,0
5901,351,252,131,112,8,0,1,0,0
5902,348,252,135,108,8,0,1,0,0
5903,349,232,125,99,6,0,2,0,0
5904,349,232,130,89,11,0,2,0,0
5905,354,246,136,100,9,0,1,0,0
5906,350,248,129,102,14,0,3,0,0
5907,349,229,127,94,7,0,1,0,0
5908,350,248,131,105,10,0,2,0,0
5909,348,227,122,92,11,0,2,0,0
5910,352,232,116,103,9,0,4,0,0
5911,352,260,155,97,8,0,0,0,0
5912,351,241,119,114,5,1,1,0,1
5913,350,248,121,108,19,0,0,0,0
5914,347,236,130,96,8,2,0,0,0
5915,351,244,123,104,12,0,5,0,0
5916,349,259,146,102,9,0,2,0,0
5917,351,247,146,90,8,1,2,0,0
5918,353,244,129,95,12,0,2,0,6
5919,345,239,143,87,8,0,0,1,0
5920,345,238,132,86,20,0,0,0,0
5921,345,222,144,64,12,0,2,0,0
5922,348,247,127,99,21,0,0,0,0
5923,344,229,136,80,13,0,0,0,0
5924,344,239,137,92,8,0,2,0,0
5925,345,248,149,86,13,0,0,0,0
5926,345,228,139,80,7,0,2,0,0
5927,343,230,141,83,5,0,1,0,0
5928,345,228,132,82,13,0,1,0,0
5929,343,242,134,99,8,0,1,0,0
5930,345,244,135,95,13,0,1,0,0
5931,343,243,134,94,10,0,5,0,0
5932,344,223,136,80,6,0,1,0,0
5933,344,245,133,96,7,0,3,0,6
5934,346,228,143,72,12,0,0,1,0
5935,343,227,125,83,16,0,3,0,0
5936,344,218,129,84,4,0,1,0,0
5937,343,237,122,110,3,0,2,0,0
5938,344,229,143,76,8,0,2,0,0
5939,344,230,129,84,15,0,2,0,0
5940,345,225,129,84,12,0,0,0,0
5941,344,223,128,89,6,0,0,0,0
5942,344,233,138,86,9,0,0,0,0
5943,343,235,143,87,4,0,1,0,0
5944,343,243,155,83,4,0,1,0,0
5945,345,233,122,102,9,0,0,0,0
5946,345,250,149,88,13,0,0,0,0
5947,345,247,150,90,7,0,0,0,0
5948,344,236,147,84,4,0,1,0,0
5949,345,247,162,75,10,0,0,0,0
5950,345,244,123,108,13,0,0,0,0
5951,342,234,128,93,11,0,2,0,0
5952,341,209,120,80,9,0,0,0,0
5953,347,245,134,104,7,0,0,0,0
5954,345,226,140,75,11,0,0,0,0
5955,343,255,151,95,9,0,0,0,0
5956,345,237,130,98,8,0,1,0,0
5957,345,237,135,92,10,0,0,0,0
5958,345,251,156,87,8,0,0,0,0
5959,343,232,157,63,7,0,2,0,3
5960,346,230,136,82,11,0,1,0,0
5961,347,236,166,59,6,0,5,0,0
5962,346,253,181,63,9,0,0,0,0
5963,349,234,164,60,10,0,0,0,0
5964,348,214,163,49,2,0,0,0,0
5965,347,225,165,57,3,0,0,0,0
5966,346,234,168,51,11,0,3,0,1
5967,345,240,180,55,5,0,0,0,0
5968,346,240,178,57,3,0,2,0,0
5969,345,223,147,64,7,0,5,0,0
5970,348,234,158,73,2,0,1,0,0
5971,346,239,150,76,12,0,1,0,0
5972,347,249,172,69,7,0,1,0,0
5973,347,267,195,66,6,0,0,0,0
5974,346,240,161,76,2,0,1,0,0
5975,345,224,157,59,7,0,1,0,0
5976,345,238,167,64,7,0,0,0,0
5977,345,237,167,62,8,0,0,0,0
5978,344,248,178,65,4,0,1,0,0
5979,348,243,188,46,8,0,1,0,0
5980,344,220,144,67,8,1,0,0,0
5981,344,223,156,61,5,0,1,0,0
5982,350,245,200,42,3,0,0,0,0
5983,346,232,162,67,3,0,0,0,0
5984,345,234,148,75,11,0,0,0,0
5985,346,217,162,47,7,0,1,0,0
5986,346,253,198,50,5,0,0,0,0
5987,347,243,186,53,4,0,0,0,0
5988,346,236,157,71,8,0,0,0,0
5989,347,224,151,64,7,0,2,0,0
5990,345,224,150,65,9,0,0,0,0
5991,348,233,163,63,7,0,0,0,0
5992,345,218,148,66,3,0,0,0,1
5993,346,251,181,64,5,0,1,0,0
5994,345,216,142,63,11,0,0,0,0
5995,345,227,150,75,2,0,0,0,0
5996,346,242,178,59,5,0,0,0,0
5997,345,221,148,67,6,0,0,0,0
5998,346,225,156,66,2,0,1,0,0
5999,347,236,149,74,13,0,0,0,0
6000,347,251,180,62,8,0,1,0,0
6001,347,240,165,64,10,0,1,0,0
6002,345,244,176,57,10,0,1,0,0
6003,344,221,165,52,4,0,0,0,0
6004,345,234,160,62,11,0,1,0,0
6005,347,229,154,66,9,0,0,0,0
6006,346,231,183,37,8,0,3,0,0
6007,347,225,159,58,7,0,1,0,0
6008,345,232,155,69,8,0,0,0,0
6009,346,227,161,60,5,0,1,0,0
6010,347,247,176,67,3,0,0,0,1
6011,348,231,163,63,4,0,1,0,0
6012,346,241,175,61,4,0,0,0,1
6013,346,233,177,52,3,0,1,0,0
6014,346,242,175,62,4,0,1,0,0
6015,346,251,165,77,7,0,2,0,0
6016,348,241,160,73,7,0,1,0,0
6017,348,239,166,66,5,0,2,0,0
6018,347,231,174,53,4,0,0,0,0
6019,347,218,158,53,7,0,0,0,0
6020,346,229,160,58,10,0,1,0,0
6021,345,254,189,61,4,0,0,0,0
6022,345,228,170,51,5,0,2,0,0
6023,348,241,174,58,8,0,1,0,0
6024,346,235,171,57,6,0,1,0,0
6025,350,226,166,53,5,0,2,0,0
6026,346,234,161,66,7,0,0,0,0
6027,348,229,170,53,6,0,0,0,0
6028,345,241,159,69,10,0,1,0,2
6029,348,225,152,67,4,0,0,0,2
6030,348,247,174,68,3,0,2,0,0
6031,347,224,162,55,6,0,1,0,0
6032,347,231,159,63,9,0,0,0,0
6033,347,262,134,115,12,0,1,0,0
6034,346,239,138,96,5,0,0,0,0
6035,352,258,156,88,14,0,0,0,0
6036,348,242,144,84,13,0,1,0,0
6037,346,261,146,102,7,0,6,0,0
6038,347,247,154,85,7,0,1,0,0
6039,347,234,134,89,10,0,1,0,0
6040,344,232,123,104,4,1,0,0,0
6041,347,243,129,94,20,0,0,0,0
6042,347,248,154,75,18,0,1,0,0
6043,347,245,155,82,8,0,0,0,0
6044,350,244,143,94,6,0,1,0,0
6045,346,236,135,94,6,0,1,0,0
6046,346,255,156,86,12,0,1,0,0
6047,348,254,151,96,5,0,2,0,0
6048,346,245,129,101,13,0,2,0,0
6049,348,258,157,90,10,0,1,0,0
6050,346,242,121,108,10,0,3,0,0
6051,346,236,151,71,14,0,0,0,0
6052,346,237,127,95,13,0,2,0,0
6053,347,234,137,87,9,0,1,0,0
6054,346,233,143,83,7,0,0,0,0
6055,346,235,131,92,11,0,1,0,0
6056,348,223,128,82,11,0,2,0,0
6057,347,221,132,78,9,0,2,0,0
6058,346,232,142,83,7,0,0,0,0
6059,346,245,140,97,7,0,1,0,0
6060,348,245,146,92,6,0,1,0,0
6061,348,239,136,89,13,0,0,0,1
6062,349,241,156,79,6,0,0,0,0
6063,348,237,132,94,9,0,2,0,0
6064,346,249,142,102,4,0,1,0,0
6065,344,240,150,74,16,0,0,0,0
6066,350,233,131,91,10,0,1,0,0
6067,343,243,141,95,4,0,3,0,0
6068,346,245,129,106,8,0,2,0,0
6069,346,263,149,108,5,0,1,0,0
6070,347,237,150,74,8,0,5,0,0
6071,346,243,129,101,12,0,1,0,0
6072,345,231,133,87,10,0,1,0,0
6073,344,246,147,92,7,0,0,0,0
6074,348,250,146,98,6,0,0,0,0
6075,345,252,142,101,9,0,0,0,0
6076,345,248,174,65,8,0,1,0,0
6077,344,240,143,93,4,0,0,0,0
6078,345,258,150,93,9,0,5,0,1
6079,344,249,150,95,4,0,0,0,0
6080,346,254,141,108,5,0,0,0,0
6081,345,246,133,100,11,0,1,0,1
6082,346,245,147,86,10,0,2,0,0
6083,345,249,148,88,10,0,3,0,0
6084,347,242,139,94,8,0,1,0,0
6085,346,238,128,99,11,0,0,0,0
6086,344,228,152,68,3,0,4,0,1
6087,343,223,137,72,10,0,4,0,0
6088,342,235,155,68,10,0,2,0,0
6089,343,265,161,100,3,0,1,0,0
6090,344,239,169,61,7,0,1,0,1
6091,341,234,162,64,8,0,0,0,0
6092,342,226,138,82,4,0,2,0,0
6093,342,240,134,85,16,0,5,0,0
6094,341,247,152,85,7,0,3,0,0
6095,342,240,144,87,7,0,2,0,0
6096,341,222,143,70,9,0,0,0,0
6097,339,219,133,76,10,0,0,0,0
6098,342,236,151,79,6,0,0,0,0
6099,342,248,159,74,12,0,3,0,0
6100,342,239,156,75,8,0,0,0,0
6101,343,231,159,61,8,0,3,0,0
6102,343,229,151,66,6,0,6,0,0
6103,342,249,164,74,9,0,2,0,0
6104,341,228,147,71,8,0,2,0,0
6105,343,226,141,74,10,0,1,0,0
6106,342,243,157,77,5,0,4,0,0
6107,341,236,153,79,4,0,0,0,0
6108,343,225,127,84,11,0,2,0,1
6109,341,221,139,71,9,0,2,0,0
6110,347,237,107,113,13,0,4,0,0
6111,347,258,128,117,13,0,0,0,0
6112,346,256,129,112,13,0,2,0,0
6113,347,264,134,114,14,0,2,0,0
6114,348,248,121,112,11,0,4,0,0
6115,348,239,122,97,13,0,6,0,1
6116,348,249,124,114,11,0,0,0,0
6117,350,262,148,98,12,0,4,0,0
6118,349,256,133,112,9,0,2,0,0
6119,347,257,120,125,10,0,2,0,0
6120,348,255,131,113,11,0,0,0,0
6121,348,258,142,101,12,0,3,0,0
6122,349,250,110,127,11,0,1,0,1
6123,347,248,119,112,15,0,2,0,0
6124,346,256,112,122,19,0,3,0,0
6125,347,256,125,115,9,0,7,0,0
6126,347,254,135,105,13,0,1,0,0
6127,346,268,128,122,12,0,6,0,0
6128,351,257,127,121,7,0,2,0,0
6129,347,257,138,107,12,0,0,0,0
6130,345,253,124,113,11,0,5,0,0
6131,347,237,101,121,13,0,2,0,0
6132,345,239,120,101,16,0,2,0,0
6133,346,243,123,114,5,0,1,0,0
6134,348,254,109,121,23,0,1,0,0
6135,346,251,111,127,12,0,1,0,0
6136,347,253,116,121,15,0,1,0,0
6137,347,255,138,100,15,0,2,0,0
6138,347,258,117,127,13,0,1,0,0
6139,348,255,119,121,14,0,1,0,0
6140,348,252,116,121,15,0,0,0,0
6141,347,251,107,124,17,0,3,0,0
6142,348,252,105,132,12,0,3,0,0
6143,348,262,116,126,20,0,0,0,0
6144,347,242,114,110,16,0,2,0,0
6145,349,264,120,126,12,0,6,0,0
6146,347,257,127,116,13,0,1,0,0
6147,346,262,107,142,12,0,1,0,0
6148,346,251,101,142,7,0,1,0,0
6149,347,245,102,134,8,0,1,0,0
6150,346,251,113,117,21,0,0,0,0
